"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2019 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2019 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2019 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2019 USD thousand","Channel of Delivery Code","Channel of Delivery","Purpose Code","Sector (detailed)","Sub-sector","Development Cooperation Modality","Financial Instrument","Type of Finance","Project Title","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000842","LN3766-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",96.2,96.2,0,0,NA,0,96.2,96.2,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"SICHUAN ZIYANG INCLUSIVE GREEN DEVELOPMENT PROJECT","The proposed loan to the People s Republic of China (PRC) for the Sichuan Ziyang Inclusive Green Development Project. The project will provide strategic and comprehensive support for the Ziyang Municipal Government (ZMG) to (i) improve the urban environment and livability of Ziyang Municipality (Ziyang), and (ii) shift to high-quality economic growth on a more inclusive green development path. The project is envisaged to play a demonstrative role for medium-sized cities with similar conditions in the middle and upper reaches of the Yangtze River Economic Belt (YREB). The project is aligned with the following impact: sustainable economic growth and environmental improvement in the YREB achieved (footnote 4). The project will have the following outcome: economic and environmental conditions in Ziyang and the SZHTDZ improved. The project will have three outputs: (i) Output 1: Ecological systems and environmental infrastructure constructed, (ii) Output 2: Facilities and programs to support the service industry broadened, and (iii) Output 3: Urban development planning and management capacity enhanced. The ZMG is the executing agency, and the SZHTDZ Administrative Committee and the Ziyang Municipal Education and Sports Bureau are the implementing agencies.","0",0.0013,"Significant",45582
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000842","LN3766-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,1438.2,1438.2,NA,0,1438.2,1438.2,TRUE,NA,43060,"IV.2. Other Multisector","Disaster Risk Reduction","C01","Debt instrument",421,"SICHUAN ZIYANG INCLUSIVE GREEN DEVELOPMENT PROJECT","The proposed loan to the People s Republic of China (PRC) for the Sichuan Ziyang Inclusive Green Development Project. The project will provide strategic and comprehensive support for the Ziyang Municipal Government (ZMG) to (i) improve the urban environment and livability of Ziyang Municipality (Ziyang), and (ii) shift to high-quality economic growth on a more inclusive green development path. The project is envisaged to play a demonstrative role for medium-sized cities with similar conditions in the middle and upper reaches of the Yangtze River Economic Belt (YREB). The project is aligned with the following impact: sustainable economic growth and environmental improvement in the YREB achieved (footnote 4). The project will have the following outcome: economic and environmental conditions in Ziyang and the SZHTDZ improved. The project will have three outputs: (i) Output 1: Ecological systems and environmental infrastructure constructed, (ii) Output 2: Facilities and programs to support the service industry broadened, and (iii) Output 3: Urban development planning and management capacity enhanced. The ZMG is the executing agency, and the SZHTDZ Administrative Committee and the Ziyang Municipal Education and Sports Bureau are the implementing agencies.","0",0.0141,"Significant",45583
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000842","LN3766-PRC","China (People's Republic of)",730,"Asia","UMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",132.6,132.6,0,0,NA,0,132.6,132.6,TRUE,NA,43060,"IV.2. Other Multisector","Disaster Risk Reduction","C01","Debt instrument",421,"SICHUAN ZIYANG INCLUSIVE GREEN DEVELOPMENT PROJECT","The proposed loan to the People s Republic of China (PRC) for the Sichuan Ziyang Inclusive Green Development Project. The project will provide strategic and comprehensive support for the Ziyang Municipal Government (ZMG) to (i) improve the urban environment and livability of Ziyang Municipality (Ziyang), and (ii) shift to high-quality economic growth on a more inclusive green development path. The project is envisaged to play a demonstrative role for medium-sized cities with similar conditions in the middle and upper reaches of the Yangtze River Economic Belt (YREB). The project is aligned with the following impact: sustainable economic growth and environmental improvement in the YREB achieved (footnote 4). The project will have the following outcome: economic and environmental conditions in Ziyang and the SZHTDZ improved. The project will have three outputs: (i) Output 1: Ecological systems and environmental infrastructure constructed, (ii) Output 2: Facilities and programs to support the service industry broadened, and (iii) Output 3: Urban development planning and management capacity enhanced. The ZMG is the executing agency, and the SZHTDZ Administrative Committee and the Ziyang Municipal Education and Sports Bureau are the implementing agencies.","0",0.0013,"Significant",45584
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000883","LN3862-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,3586.46,3586.46,NA,0,3586.46,3586.46,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"TAMIL NADU URBAN FLAGSHIP INVESTMENT PROGRAM- TRANCHE 2","The program will develop priority water supply, sewerage, and drainage infrastructure in at least 10 cities in strategic industrial corridors in Tamil Nadu.","0",0.3482,"Significant",45661
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000883","LN3862-IND","India",645,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",1251.45,1251.45,0,0,NA,0,1251.45,1251.45,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"TAMIL NADU URBAN FLAGSHIP INVESTMENT PROGRAM- TRANCHE 2","The program will develop priority water supply, sewerage, and drainage infrastructure in at least 10 cities in strategic industrial corridors in Tamil Nadu.","0",0.1215,"Significant",45662
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000893","LN3886-PHI","Philippines",755,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",0,0,21000,21000,NA,0,21000,21000,TRUE,NA,43060,"IV.2. Other Multisector","Disaster Risk Reduction","C01","Debt instrument",421,"INFRASTRUCTURE PREPARATION AND INNOVATION FACILITY","The Project will directly support DPWH and DOTr to deliver more effective and more innovative infrastructure projects. The key benefits include: (i) effective identification, analysis, and planning for infrastructure gaps, especially roads, urban transport, urban water, sanitation, and flood management; (ii) addressing critical constraints such as resettlement processes and inadequate access to international knowledge, best practices, innovation, and technology; and (iii) implementation management of sophisticated public infrastructure projects with international expertise to supplement national expertise and resources. The Project will also help address key operational areas for ADB through gap analysis and support for country system development in key areas such as: (i) land acquisition; (ii) procurement; and (iii) start-up delays.","0",0.3,"Not Targeted",45680
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000893","LN3886-PHI","Philippines",755,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",70,70,0,0,NA,0,70,70,TRUE,NA,43060,"IV.2. Other Multisector","Disaster Risk Reduction","C01","Debt instrument",421,"INFRASTRUCTURE PREPARATION AND INNOVATION FACILITY","The Project will directly support DPWH and DOTr to deliver more effective and more innovative infrastructure projects. The key benefits include: (i) effective identification, analysis, and planning for infrastructure gaps, especially roads, urban transport, urban water, sanitation, and flood management; (ii) addressing critical constraints such as resettlement processes and inadequate access to international knowledge, best practices, innovation, and technology; and (iii) implementation management of sophisticated public infrastructure projects with international expertise to supplement national expertise and resources. The Project will also help address key operational areas for ADB through gap analysis and support for country system development in key areas such as: (i) land acquisition; (ii) procurement; and (iii) start-up delays.","0",0.001,"Not Targeted",45681
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019000895","LN6015-PAK","Pakistan",665,"Asia","LMICs","Not concessional or not primarily developmental","Climate components","Climate components","Climate components",2700.054,2700.054,0,0,NA,0,2700.054,2700.054,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"KHYBER PAKHTUNKHWA CITIES IMPROVEMENT PROJECTS - PROJECT READINESS FINANCING","The Khyber Pakhtunkhwa Cities Improvement Projects (KPCIP) will improve the quality of life of the residents of at least four cities, including Abbottabad, Kohat, Mardan, and Peshawar, directly benefitting about 3.5 million of urban population. The KPCIP will help selected cities improve their access to quality urban services through two interlinked outputs: (i) enhanced municipal infrastructure and public urban spaces, and (ii) strengthened institutional capacities and efficiency of provincial, municipal and city governments and urban service companies. The project readiness financing (PRF) will finance the preparation and engineering design of the KPCIP and possible future pipeline of urban projects in KPK. The PRF will ensure high project readiness of the KPCIP, thereby facilitating the timely and cost-effective achievement of the project outcomes.","0",0.7143,"Significant",45686
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019002249","LN3700-PAK","Pakistan",665,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",253,253,0,0,NA,0,253,253,TRUE,NA,43060,"IV.2. Other Multisector","Disaster Risk Reduction","C01","Debt instrument",421,"BALOCHISTAN WATER RESOURCES DEVELOPMENT SECTOR PROJECT","The proposed Balochistan Water Resources Development Project is located in the Zhob and Mula river basins in the Balochistan. The project impact will be the increased farm income in the project area. The project outcome will be the increased agricultural production. The project outputs will be (i) irrigation infrastructure and watershed protection constructed and/ rehabilitated; (ii) command area expanded and improved; and (iii) institutional capacity strengthened.","0",0.0253,"Significant",45708
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019002265","LN3757-VIE","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",0,0,109.89,109.89,NA,0,109.89,109.89,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"SECOND GREATER MEKONG SUBREGION TOURISM INFRASTRUCTURE FOR INCLUSIVE GROWTH PROJECT","The project will help transform secondary towns in the Greater Mekong Subregion (GMS) eastern economic corridor into economically inclusive, competitive tourism destinations by improving transport infrastructure, urban sanitation, and capacity to sustainably manage tourism growth. It will boost trade in services by promoting cross-border tourism and deepen GMS and Association of Southeast Asian Nations (ASEAN) regional cooperation and integration. About 168,000 residents are expected to benefit from climate-resilient infrastructure development, improved urban greenspace, cleaner beaches, and better access to economic opportunities.","0",0.0111,"Significant",45717
2019,"Multilateral development bank","AsDB","Asian Development Bank",915,1,"Asian Development Bank","2019002265","LN3757-VIE","Viet Nam",769,"Asia","LMICs","Concessional and developmental","Climate components","Climate components","Climate components",1056.33,1056.33,0,0,NA,0,1056.33,1056.33,TRUE,NA,43030,"IV.2. Other Multisector","Urban development and management","C01","Debt instrument",421,"SECOND GREATER MEKONG SUBREGION TOURISM INFRASTRUCTURE FOR INCLUSIVE GROWTH PROJECT","The project will help transform secondary towns in the Greater Mekong Subregion (GMS) eastern economic corridor into economically inclusive, competitive tourism destinations by improving transport infrastructure, urban sanitation, and capacity to sustainably manage tourism growth. It will boost trade in services by promoting cross-border tourism and deepen GMS and Association of Southeast Asian Nations (ASEAN) regional cooperation and integration. About 168,000 residents are expected to benefit from climate-resilient infrastructure development, improved urban greenspace, cleaner beaches, and better access to economic opportunities.","0",0.1067,"Significant",45718
